ROW_INDEX, NV_APL_DATE, NV_DAY_NUM, NV_PEOPLE_NUM, NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
2399,106年01月13日,6,5,鎮西堡(新竹縣尖石鄉)/四季(宜蘭縣大同鄉)
2400,106年01月13日,3,3,北合歡山(南投縣仁愛鄉)/合歡北峰(南投縣仁愛鄉)/合歡群峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
2401,106年01月13日,3,18,北大武山(屏東縣泰武鄉)
2402,106年01月13日,2,2,桃山(臺中市和平區)
2403,106年01月13日,1,9,錐麓古道(花蓮縣秀林鄉)
2404,106年01月13日,1,12,錐麓古道(花蓮縣秀林鄉)
2405,106年01月13日,1,12,錐麓古道(花蓮縣秀林鄉)
2406,106年01月13日,1,2,加羅湖(宜蘭縣大同鄉)
2407,106年01月13日,8,5,大母母山(屏東縣霧臺鄉)/大鬼湖(高雄市茂林區)/大鬼湖(臺東縣延平鄉)/小鬼湖(屏東縣霧臺鄉)/小鬼湖(巴油池)(臺東縣太麻里鄉)
2408,106年01月13日,1,7,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
2409,106年01月13日,1,4,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2410,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2411,106年01月13日,1,5,玉山前峰(嘉義縣阿里山鄉)
2412,106年01月13日,4,1,北大武山(屏東縣泰武鄉)
2413,106年01月13日,1,8,錐麓古道(花蓮縣秀林鄉)
2414,106年01月13日,2,4,瓦拉米(花蓮縣卓溪鄉)
2415,106年01月13日,2,2,合歡北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
2416,106年01月13日,2,1,瓦拉米(花蓮縣卓溪鄉)
2417,106年01月13日,2,3,霧台村(屏東縣霧臺鄉)
2418,106年01月13日,1,12,錐麓古道(花蓮縣秀林鄉)
2419,106年01月13日,2,2,北大武山(屏東縣泰武鄉)
2420,106年01月13日,3,12,瓦拉米(花蓮縣卓溪鄉)
2421,106年01月13日,1,9,錐麓古道(花蓮縣秀林鄉)
2422,106年01月13日,2,5,瓦拉米(花蓮縣卓溪鄉)
2423,106年01月13日,2,19,玉山主西峰(嘉義縣阿里山鄉)
2424,106年01月13日,1,12,錐麓古道(花蓮縣秀林鄉)
2425,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2426,106年01月13日,1,1,志佳陽山(臺中市和平區)
2427,106年01月13日,1,1,北大武山(屏東縣泰武鄉)
2428,106年01月13日,2,10,瓦拉米(花蓮縣卓溪鄉)
2429,106年01月13日,2,3,北大武山(屏東縣泰武鄉)
2430,106年01月13日,1,52,橫嶺山(臺中市和平區)
2431,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2432,106年01月13日,5,8,大武村(屏東縣霧臺鄉)/大鬼湖(高雄市茂林區)
2433,106年01月13日,5,7,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2434,106年01月13日,5,7,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2435,106年01月13日,2,2,錐麓古道(花蓮縣秀林鄉)
2436,106年01月13日,1,9,玉山前峰(嘉義縣阿里山鄉)
2437,106年01月13日,2,8,奇萊南峰 、南華山(南投縣仁愛鄉)
2438,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2439,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2440,106年01月13日,1,3,北大武山(屏東縣泰武鄉)
2441,106年01月13日,1,1,錐麓古道(花蓮縣秀林鄉)
2442,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2443,106年01月13日,2,3,玉山群峰(嘉義縣阿里山鄉)
2444,106年01月13日,2,2,北大武山(屏東縣泰武鄉)
2445,106年01月13日,2,8,玉山群峰(嘉義縣阿里山鄉)
2446,106年01月13日,2,1,玉山群峰(嘉義縣阿里山鄉)
2447,106年01月13日,2,4,玉山群峰(嘉義縣阿里山鄉)
2448,106年01月13日,2,1,玉山群峰(嘉義縣阿里山鄉)
2449,106年01月13日,2,2,玉山群峰(嘉義縣阿里山鄉)
2450,106年01月13日,2,1,玉山群峰(嘉義縣阿里山鄉)
2451,106年01月13日,5,4,能高安東軍山(南投縣仁愛鄉)
2452,106年01月13日,7,2,帕托魯山(花蓮縣秀林鄉)
2453,106年01月13日,2,18,奇萊南峰 、南華山(南投縣仁愛鄉)
2454,106年01月13日,1,3,錐麓古道(花蓮縣秀林鄉)
2455,106年01月13日,2,5,奇萊南峰 、南華山(南投縣仁愛鄉)
2456,106年01月13日,3,3,大同部落(花蓮縣秀林鄉)/大禮部落(花蓮縣秀林鄉)
2457,106年01月13日,1,1,北大武山(屏東縣泰武鄉)
2458,106年01月13日,1,2,巴博庫魯山(桃園市復興區)/巴博庫魯山(新北市烏來區)
2459,106年01月13日,2,3,畢祿山(南投縣仁愛鄉)/羊頭山(花蓮縣秀林鄉)
2460,106年01月13日,1,3,錐麓古道(花蓮縣秀林鄉)
2461,106年01月13日,1,2,玉山前峰(嘉義縣阿里山鄉)
2462,106年01月13日,1,4,北大武山(屏東縣泰武鄉)
2463,106年01月13日,1,4,雪山主東峰(臺中市和平區)
2464,106年01月13日,4,3,大劍山(臺中市和平區)/小劍山(臺中市和平區)
2465,106年01月13日,2,3,北大武山(屏東縣泰武鄉)
2466,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2467,106年01月13日,1,4,雪山主東峰(臺中市和平區)
2468,106年01月13日,1,5,檜谷山莊(屏東縣泰武鄉)
2469,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2470,106年01月13日,3,3,北大武山(屏東縣泰武鄉)
2471,106年01月13日,2,8,雪山主東峰(臺中市和平區)
2472,106年01月13日,3,6,南大武山(屏東縣來義鄉)/南大武山(臺東縣金峰鄉)
2473,106年01月13日,4,4,安東軍山(花蓮縣萬榮鄉)
2474,106年01月13日,3,5,大同部落(花蓮縣秀林鄉)/大禮部落(花蓮縣秀林鄉)
2475,106年01月13日,2,1,瓦拉米(花蓮縣卓溪鄉)
2476,106年01月13日,1,4,檜谷山莊(屏東縣泰武鄉)
2477,106年01月13日,2,2,瓦拉米(花蓮縣卓溪鄉)
2478,106年01月13日,3,3,奇萊南峰 、南華山(南投縣仁愛鄉)/能高山(南投縣仁愛鄉)
2479,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2480,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2481,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2482,106年01月13日,2,7,瓦拉米(花蓮縣卓溪鄉)
2483,106年01月13日,1,3,三棧北溪(花蓮縣秀林鄉)
2484,106年01月13日,3,1,北大武山(屏東縣泰武鄉)
2485,106年01月13日,2,1,加羅湖(宜蘭縣大同鄉)
2486,106年01月13日,1,6,檜谷山莊(屏東縣泰武鄉)
2487,106年01月13日,2,2,檜谷山莊(屏東縣泰武鄉)
2488,106年01月13日,1,2,瓦拉米(花蓮縣卓溪鄉)
2489,106年01月13日,3,4,北大武山(屏東縣泰武鄉)
2490,106年01月13日,1,3,檜谷山莊(屏東縣泰武鄉)
2491,106年01月13日,1,8,檜谷山莊(屏東縣泰武鄉)
2492,106年01月13日,1,1,錐麓古道(花蓮縣秀林鄉)
2493,106年01月13日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2494,106年01月13日,1,1,北大武山(屏東縣泰武鄉)
2495,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2496,106年01月13日,9,12,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2497,106年01月13日,9,4,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2498,106年01月13日,3,10,西巒大山(南投縣信義鄉)
2499,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2500,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2501,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2502,106年01月13日,1,3,玉山前峰(嘉義縣阿里山鄉)
2503,106年01月13日,1,12,玉山前峰(嘉義縣阿里山鄉)
2504,106年01月13日,1,7,玉山前峰(嘉義縣阿里山鄉)
2505,106年01月13日,3,2,北大武山(屏東縣泰武鄉)
2506,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2507,106年01月13日,1,2,雪山主東峰(臺中市和平區)
2508,106年01月13日,2,1,郡大山 、西巒大山(南投縣信義鄉)
2509,106年01月13日,5,5,小關山林道(高雄市桃源區)
2510,106年01月13日,2,2,北大武山(屏東縣泰武鄉)
2511,106年01月13日,1,1,錐麓古道(花蓮縣秀林鄉)
2512,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2513,106年01月13日,3,4,北大武山(屏東縣泰武鄉)
2514,106年01月13日,1,3,北大武山(屏東縣泰武鄉)
2515,106年01月13日,2,1,北大武山(屏東縣泰武鄉)
2516,106年01月13日,2,1,100林道(宜蘭縣大同鄉)
2517,106年01月13日,1,5,錐麓古道(花蓮縣秀林鄉)
2518,106年01月13日,6,2,卓社大山(南投縣信義鄉)/干卓萬山(南投縣仁愛鄉)
2519,106年01月13日,1,1,白毛山(臺中市和平區)
2520,106年01月13日,1,2,玉山前峰(嘉義縣阿里山鄉)
2521,106年01月13日,2,2,桃山(臺中市和平區)
2522,106年01月13日,1,2,太魯閣大山(花蓮縣秀林鄉)
2523,106年01月13日,3,8,能高越嶺(南投縣仁愛鄉)
2524,106年01月13日,3,10,屏東縣泰武鄉各村(屏東縣泰武鄉)
2525,106年01月13日,2,2,北大武山(屏東縣泰武鄉)
2526,106年01月13日,1,4,雪山主東峰(臺中市和平區)
2527,106年01月13日,1,2,錐麓古道(花蓮縣秀林鄉)
2528,106年01月13日,2,3,鈴鳴山(臺中市和平區)/閂山(臺中市和平區)/桃山(臺中市和平區)/裡冷產業道路(臺中市和平區)/鈴鳴山(花蓮縣秀林鄉)
2529,106年01月13日,1,4,錐麓古道(花蓮縣秀林鄉)
2530,106年01月13日,1,4,雪山主東峰(臺中市和平區)
2531,106年01月13日,3,1,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)
2532,106年01月13日,2,2,檜谷山莊(屏東縣泰武鄉)
2533,106年01月13日,1,1,錐麓古道(花蓮縣秀林鄉)
2534,106年01月13日,3,2,北大武山(屏東縣泰武鄉)
2535,106年01月13日,2,11,郡大山 、西巒大山(南投縣信義鄉)
2536,106年01月14日,1,2,鳶嘴山(臺中市和平區)
2537,106年01月14日,1,24,鳶嘴山(臺中市和平區)
2538,106年01月14日,2,5,奇萊南峰 、南華山(南投縣仁愛鄉)
2539,106年01月14日,1,8,梅園村(苗栗縣泰安鄉)
2540,106年01月14日,2,5,玉山主北峰(嘉義縣阿里山鄉)
2541,106年01月14日,1,46,100林道(宜蘭縣大同鄉)
2542,106年01月14日,1,2,鳶嘴山(臺中市和平區)
2543,106年01月14日,1,4,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2544,106年01月14日,1,5,鳶嘴山(臺中市和平區)
2545,106年01月14日,1,6,錐麓古道(花蓮縣秀林鄉)
2546,106年01月14日,2,1,加羅湖(宜蘭縣大同鄉)
2547,106年01月14日,2,2,天池(南投縣仁愛鄉)/南華山(南投縣仁愛鄉)
2548,106年01月14日,1,1,錐麓古道(花蓮縣秀林鄉)
2549,106年01月14日,1,1,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
2550,106年01月14日,1,3,錐麓古道(花蓮縣秀林鄉)
2551,106年01月14日,1,2,雪見(苗栗縣泰安鄉)
2552,106年01月14日,1,6,錐麓古道(花蓮縣秀林鄉)
2553,106年01月14日,1,3,鳶嘴山(臺中市和平區)
2554,106年01月14日,1,4,錐麓古道(花蓮縣秀林鄉)
2555,106年01月14日,1,5,玉山前峰(嘉義縣阿里山鄉)
2556,106年01月14日,1,4,鳶嘴山(臺中市和平區)
2557,106年01月14日,1,1,中興村(苗栗縣泰安鄉)
2558,106年01月14日,2,2,玉山後四峰(高雄市桃源區)/玉山主北北峰(嘉義縣阿里山鄉)/玉山主東峰(南投縣信義鄉)
2559,106年01月14日,2,2,玉山主北峰(嘉義縣阿里山鄉)
2560,106年01月14日,2,5,玉山主北峰(嘉義縣阿里山鄉)
2561,106年01月14日,1,1,福山村(新北市烏來區)
2562,106年01月14日,2,4,天池(南投縣仁愛鄉)/南華山(南投縣仁愛鄉)
2563,106年01月14日,1,1,鳶嘴山(臺中市和平區)
2564,106年01月14日,1,4,雪見(苗栗縣泰安鄉)
2565,106年01月14日,1,14,雪見(苗栗縣泰安鄉)
2566,106年01月14日,1,14,雪見(苗栗縣泰安鄉)
2567,106年01月14日,2,2,合歡西北峰(南投縣仁愛鄉)
2568,106年01月14日,91,1,屏東縣瑪家鄉各村(屏東縣瑪家鄉)
2569,106年01月14日,2,148,司馬庫斯古道(新竹縣尖石鄉)/鎮西堡(新竹縣尖石鄉)/養老(新竹縣尖石鄉)
2570,106年01月14日,2,40,養老(新竹縣尖石鄉)/司馬庫斯古道(新竹縣尖石鄉)/鎮西堡(新竹縣尖石鄉)
2571,106年01月14日,1,3,錐麓古道(花蓮縣秀林鄉)
2572,106年01月14日,2,13,司馬限林道(苗栗縣泰安鄉)
2573,106年01月14日,32,1,北大武山(屏東縣泰武鄉)
2574,106年01月14日,1,368,霧台村(屏東縣霧臺鄉)
2575,106年01月14日,1,348,霧台村(屏東縣霧臺鄉)
2576,106年01月14日,2,6,司馬庫斯古道(新竹縣尖石鄉)
2577,106年01月14日,3,4,司馬庫斯古道(新竹縣尖石鄉)
2578,106年01月14日,2,54,武界(南投縣仁愛鄉)
2579,106年01月14日,1,7,錐麓古道(花蓮縣秀林鄉)
2580,106年01月14日,1,2,錐麓古道(花蓮縣秀林鄉)
2581,106年01月14日,2,12,司馬庫斯古道(新竹縣尖石鄉)
2582,106年01月14日,2,2,司馬庫斯古道(新竹縣尖石鄉)
2583,106年01月14日,2,26,司馬庫斯古道(新竹縣尖石鄉)
2584,106年01月14日,2,4,鎮西堡(新竹縣尖石鄉)
2585,106年01月14日,2,12,司馬限林道(苗栗縣泰安鄉)
2586,106年01月14日,2,12,司馬庫斯古道(新竹縣尖石鄉)
2587,106年01月14日,1,2,福山村(新北市烏來區)
2588,106年01月14日,1,250,霧台村(屏東縣霧臺鄉)
2589,106年01月14日,1,25,達娜伊谷風景區(嘉義縣阿里山鄉)
2590,106年01月14日,1,7,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2591,106年01月14日,1,6,力里山(屏東縣春日鄉)
2592,106年01月14日,1,21,澳花瀑布(宜蘭縣南澳鄉)
2593,106年01月14日,3,2,北大武山(屏東縣泰武鄉)
2594,106年01月14日,2,5,北大武山(屏東縣泰武鄉)
2595,106年01月14日,4,7,玫瑰西斯魔山(桃園市復興區)/巴博庫魯山(桃園市復興區)/巴博庫魯山(新北市烏來區)/棲蘭神木(宜蘭縣大同鄉)/塔蔓山(桃園市復興區)/松蘿湖(宜蘭縣大同鄉)
2596,106年01月14日,1,4,司馬庫斯古道(新竹縣尖石鄉)
2597,106年01月14日,5,1,北一段(臺中市和平區)/北一段(花蓮縣秀林鄉)/北一段(宜蘭縣大同鄉)
2598,106年01月14日,3,2,南華山(南投縣仁愛鄉)/屯原(南投縣仁愛鄉)/能高越嶺(南投縣仁愛鄉)
2599,106年01月14日,2,20,松蘿湖(宜蘭縣大同鄉)
2600,106年01月14日,3,1,北大武山(屏東縣泰武鄉)
2601,106年01月14日,1,1,北大武山(屏東縣泰武鄉)
2602,106年01月14日,1,1,錐麓古道(花蓮縣秀林鄉)
2603,106年01月14日,1,4,錐麓古道(花蓮縣秀林鄉)
2604,106年01月14日,8,5,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2605,106年01月14日,2,7,南華山(南投縣仁愛鄉)
2606,106年01月14日,2,8,南華山(南投縣仁愛鄉)
2607,106年01月14日,2,4,南華山(南投縣仁愛鄉)/奇萊主山南峰(南投縣仁愛鄉)
2608,106年01月14日,1,2,錐麓古道(花蓮縣秀林鄉)
2609,106年01月14日,1,2,錐麓古道(花蓮縣秀林鄉)
2610,106年01月14日,1,22,錐麓古道(花蓮縣秀林鄉)
2611,106年01月14日,1,1,北大武山(屏東縣泰武鄉)
2612,106年01月14日,3,3,雪山主東峰(臺中市和平區)
2613,106年01月14日,1,2,錐麓古道(花蓮縣秀林鄉)
2614,106年01月14日,1,2,瓦拉米(花蓮縣卓溪鄉)
2615,106年01月14日,3,3,北大武山(屏東縣泰武鄉)
2616,106年01月14日,1,2,玉山前峰(嘉義縣阿里山鄉)
2617,106年01月14日,3,2,二子山溫泉(花蓮縣萬榮鄉)
2618,106年01月14日,1,6,錐麓古道(花蓮縣秀林鄉)
2619,106年01月14日,2,2,北大武山(屏東縣泰武鄉)
2620,106年01月14日,1,1,奇萊南峰 、南華山(南投縣仁愛鄉)
2621,106年01月14日,2,27,屏東縣霧台鄉各村(屏東縣霧臺鄉)/霧台村(屏東縣霧臺鄉)
2622,106年01月14日,1,3,錐麓古道(花蓮縣秀林鄉)
2623,106年01月14日,6,3,100林道(宜蘭縣大同鄉)/卓社大山(南投縣信義鄉)/干卓萬山(南投縣仁愛鄉)/武界(南投縣仁愛鄉)/火山(南投縣仁愛鄉)/牧山(南投縣信義鄉)
2624,106年01月14日,7,6,西林林道(花蓮縣萬榮鄉)
2625,106年01月14日,1,2,錐麓古道(花蓮縣秀林鄉)
2626,106年01月14日,2,3,奇萊南峰 、南華山(南投縣仁愛鄉)
2627,106年01月14日,4,2,能高安東軍山(南投縣仁愛鄉)
2628,106年01月14日,6,6,霧頭山(屏東縣霧臺鄉)/茶埔岩山(屏東縣霧臺鄉)/北大武山(屏東縣泰武鄉)
2629,106年01月14日,1,12,錐麓古道(花蓮縣秀林鄉)
2630,106年01月14日,1,2,檜谷山莊(屏東縣泰武鄉)
2631,106年01月14日,1,2,北大武山(屏東縣泰武鄉)
2632,106年01月14日,2,4,能高越嶺(南投縣仁愛鄉)
2633,106年01月14日,1,2,松羅國家步道(宜蘭縣大同鄉)
2634,106年01月14日,3,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2635,106年01月14日,3,4,太麻里溪(臺東縣金峰鄉)
2636,106年01月14日,3,6,北大武山(屏東縣泰武鄉)
2637,106年01月14日,3,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2638,106年01月14日,3,8,100林道(宜蘭縣大同鄉)/眉有岩山(宜蘭縣大同鄉)/四季(宜蘭縣大同鄉)
2639,106年01月14日,1,3,錐麓古道(花蓮縣秀林鄉)
2640,106年01月14日,2,8,加羅湖(宜蘭縣大同鄉)/四季(宜蘭縣大同鄉)
2641,106年01月14日,3,2,北大武山(屏東縣泰武鄉)
2642,106年01月15日,5,4,能高安東軍山(南投縣仁愛鄉)/能高安東軍山(花蓮縣萬榮鄉)
2643,106年01月15日,2,5,北大武山(屏東縣泰武鄉)
2644,106年01月15日,1,2,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
2645,106年01月15日,2,2,合歡西北峰(南投縣仁愛鄉)
2646,106年01月15日,1,2,北插天山(桃園市復興區)
2647,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2648,106年01月15日,1,4,合歡北峰(南投縣仁愛鄉)
2649,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2650,106年01月15日,1,3,錐麓古道(花蓮縣秀林鄉)
2651,106年01月15日,1,23,鎮西堡(新竹縣尖石鄉)
2652,106年01月15日,1,10,司馬庫斯古道(新竹縣尖石鄉)
2653,106年01月15日,1,12,養老(新竹縣尖石鄉)
2654,106年01月15日,1,3,鎮西堡(新竹縣尖石鄉)
2655,106年01月15日,1,4,雪見(苗栗縣泰安鄉)
2656,106年01月15日,1,5,浸水營古道(屏東縣春日鄉)
2657,106年01月15日,2,13,司馬庫斯古道(新竹縣尖石鄉)
2658,106年01月15日,1,5,武界(南投縣仁愛鄉)
2659,106年01月15日,1,4,養老(新竹縣尖石鄉)
2660,106年01月15日,2,2,司馬庫斯古道(新竹縣尖石鄉)
2661,106年01月15日,1,11,澳花瀑布(宜蘭縣南澳鄉)
2662,106年01月15日,1,14,澳花瀑布(宜蘭縣南澳鄉)
2663,106年01月15日,1,3,福山村(新北市烏來區)
2664,106年01月15日,2,21,鎮西堡(新竹縣尖石鄉)/司馬庫斯古道(新竹縣尖石鄉)
2665,106年01月15日,1,4,鎮西堡(新竹縣尖石鄉)/司馬庫斯古道(新竹縣尖石鄉)
2666,106年01月15日,1,2,福山村(新北市烏來區)
2667,106年01月15日,1,37,達娜伊谷風景區(嘉義縣阿里山鄉)
2668,106年01月15日,2,1,玉山主北峰(南投縣信義鄉)
2669,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2670,106年01月15日,1,240,霧台村(屏東縣霧臺鄉)
2671,106年01月15日,1,2,鳶嘴山(臺中市和平區)
2672,106年01月15日,1,3,大漢林道(屏東縣春日鄉)
2673,106年01月15日,5,6,旗鹽山(屏東縣瑪家鄉)/北大武山(屏東縣泰武鄉)
2674,106年01月15日,1,2,北大武山(屏東縣泰武鄉)
2675,106年01月15日,1,5,瓦拉米(花蓮縣卓溪鄉)
2676,106年01月15日,3,4,人倫林道(南投縣信義鄉)/西巒大山(南投縣信義鄉)
2677,106年01月15日,1,39,曲冰(南投縣仁愛鄉)/武界(南投縣仁愛鄉)
2678,106年01月15日,3,2,瓦拉米(花蓮縣卓溪鄉)
2679,106年01月15日,2,8,合歡北峰(南投縣仁愛鄉)
2680,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2681,106年01月15日,4,1,武界(南投縣仁愛鄉)
2682,106年01月15日,3,2,北大武山(屏東縣泰武鄉)
2683,106年01月15日,1,1,羊頭山(花蓮縣秀林鄉)
2684,106年01月15日,1,1,錐麓古道(花蓮縣秀林鄉)
2685,106年01月15日,2,2,錐麓古道(花蓮縣秀林鄉)
2686,106年01月15日,1,1,檜谷山莊(屏東縣泰武鄉)
2687,106年01月15日,1,1,合歡北峰(南投縣仁愛鄉)
2688,106年01月15日,1,1,合歡北峰(南投縣仁愛鄉)
2689,106年01月15日,2,5,奇萊南峰 、南華山(南投縣仁愛鄉)
2690,106年01月15日,3,1,桃山(臺中市和平區)
2691,106年01月15日,1,5,錐麓古道(花蓮縣秀林鄉)
2692,106年01月15日,1,2,合歡西峰(南投縣仁愛鄉)/合歡北峰(南投縣仁愛鄉)
2693,106年01月15日,1,2,玉山前峰(嘉義縣阿里山鄉)
2694,106年01月15日,2,1,奇萊主北峰(花蓮縣秀林鄉)
2695,106年01月15日,1,1,檜谷山莊(屏東縣泰武鄉)
2696,106年01月15日,1,3,錐麓古道(花蓮縣秀林鄉)
2697,106年01月15日,2,2,合歡西峰(南投縣仁愛鄉)/合歡北峰(南投縣仁愛鄉)
2698,106年01月15日,3,2,利稻村(臺東縣海端鄉)/栗松溫泉(臺東縣海端鄉)
2699,106年01月15日,3,5,栗松溫泉(臺東縣海端鄉)/利稻村(臺東縣海端鄉)/臺東縣海端鄉各村(臺東縣海端鄉)
2700,106年01月15日,1,2,檜谷山莊(屏東縣泰武鄉)
2701,106年01月15日,5,5,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
2702,106年01月15日,1,1,北大武山(屏東縣泰武鄉)
2703,106年01月15日,6,10,雪山主東峰(臺中市和平區)
2704,106年01月15日,1,5,錐麓古道(花蓮縣秀林鄉)
2705,106年01月15日,8,7,延平林道(臺東縣延平鄉)
2706,106年01月15日,1,3,望鄉山(南投縣信義鄉)
2707,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2708,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2709,106年01月15日,1,3,屏東縣霧台鄉各村(屏東縣霧臺鄉)
2710,106年01月15日,1,19,夫婦山雪霧鬧(桃園市復興區)
2711,106年01月15日,1,1,白毛山(臺中市和平區)
2712,106年01月15日,2,6,武界(南投縣仁愛鄉)
2713,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2714,106年01月15日,1,2,雪山主東峰(臺中市和平區)
2715,106年01月15日,3,3,三角錐(花蓮縣秀林鄉)
2716,106年01月15日,1,3,玉山前峰(嘉義縣阿里山鄉)
2717,106年01月15日,3,1,南大武山(屏東縣來義鄉)
2718,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2719,106年01月15日,2,9,北大武山(屏東縣泰武鄉)
2720,106年01月15日,1,8,北大武山(屏東縣泰武鄉)
2721,106年01月15日,1,7,武界(南投縣仁愛鄉)
2722,106年01月15日,2,3,奇萊南峰 、南華山(南投縣仁愛鄉)
2723,106年01月15日,2,4,奇萊主山南峰(南投縣仁愛鄉)
2724,106年01月15日,1,3,武界(南投縣仁愛鄉)
2725,106年01月15日,1,2,合歡西北峰(南投縣仁愛鄉)
2726,106年01月15日,1,39,栗松溫泉(臺東縣海端鄉)
2727,106年01月15日,2,4,栗松溫泉(臺東縣海端鄉)
2728,106年01月15日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
2729,106年01月15日,1,2,屏風山(花蓮縣秀林鄉)
2730,106年01月15日,2,4,鴛鴦谷(花蓮縣萬榮鄉)
2731,106年01月15日,1,3,玉山前峰(嘉義縣阿里山鄉)
2732,106年01月15日,1,3,北大武山(屏東縣泰武鄉)
2733,106年01月15日,1,2,雪山主東峰(臺中市和平區)
2734,106年01月15日,1,2,錐麓古道(花蓮縣秀林鄉)
2735,106年01月15日,1,5,能高越嶺(南投縣仁愛鄉)
2736,106年01月15日,1,2,北大武山(屏東縣泰武鄉)
2737,106年01月15日,1,5,能高越嶺(南投縣仁愛鄉)
2738,106年01月16日,2,2,玉山主峰(嘉義縣阿里山鄉)
2739,106年01月16日,2,2,玉山群峰(南投縣信義鄉)
2740,106年01月16日,2,8,司馬庫斯古道(新竹縣尖石鄉)
2741,106年01月16日,1,1,鳶嘴山(臺中市和平區)
2742,106年01月16日,3,16,北大武山(屏東縣泰武鄉)
2743,106年01月16日,1,5,玉山前峰(嘉義縣阿里山鄉)
2744,106年01月16日,1,6,錐麓古道(花蓮縣秀林鄉)
2745,106年01月16日,1,59,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
2746,106年01月16日,1,2,鳶嘴山(臺中市和平區)
2747,106年01月16日,1,2,北大武山(屏東縣泰武鄉)
2748,106年01月16日,1,1,錐麓古道(花蓮縣秀林鄉)
